ElapsedTime,Time,01.TargetTemp,01.State
1340542,2010-01-05T01:16:59.657Z,800,3
1350548,2010-01-05T01:17:09.663Z,800,3
1360550,2010-01-05T01:17:19.665Z,800,3
1370555,2010-01-05T01:17:29.670Z,800,3
1380559,2010-01-05T01:17:39.674Z,800,3
1390564,2010-01-05T01:17:49.679Z,800,3
1400567,2010-01-05T01:17:59.682Z,800,3
1410572,2010-01-05T01:18:09.687Z,800,3
1420576,2010-01-05T01:18:19.691Z,800,3
1430581,2010-01-05T01:18:29.696Z,800,3
1440607,2010-01-05T01:18:39.722Z,800,3
1450609,2010-01-05T01:18:49.724Z,800,3
1460615,2010-01-05T01:18:59.730Z,800,3
1470619,2010-01-05T01:19:09.734Z,800,3
1480622,2010-01-05T01:19:19.737Z,800,3
1490628,2010-01-05T01:19:29.743Z,800,3
1500631,2010-01-05T01:19:39.746Z,800,3
1510636,2010-01-05T01:19:49.751Z,800,3
1520641,2010-01-05T01:19:59.756Z,800,3
1530645,2010-01-05T01:20:09.760Z,800,3
1540648,2010-01-05T01:20:19.763Z,800,3
1550653,2010-01-05T01:20:29.768Z,800,3
1560658,2010-01-05T01:20:39.773Z,800,3
1570663,2010-01-05T01:20:49.778Z,800,3
1580667,2010-01-05T01:20:59.782Z,800,3
1590672,2010-01-05T01:21:09.787Z,800,3
1600674,2010-01-05T01:21:19.789Z,800,3
1610679,2010-01-05T01:21:29.794Z,800,3
1620683,2010-01-05T01:21:39.798Z,800,3
1630687,2010-01-05T01:21:49.802Z,800,3
1640693,2010-01-05T01:21:59.808Z,800,3
1650698,2010-01-05T01:22:09.813Z,800,3
1660701,2010-01-05T01:22:19.816Z,800,3
1670706,2010-01-05T01:22:29.821Z,800,3
1680712,2010-01-05T01:22:39.827Z,800,3
1690714,2010-01-05T01:22:49.829Z,800,3
1700719,2010-01-05T01:22:59.834Z,800,3
1710727,2010-01-05T01:23:09.842Z,800,3
1720727,2010-01-05T01:23:19.842Z,800,3
1730733,2010-01-05T01:23:29.848Z,800,3
1740735,2010-01-05T01:23:39.850Z,800,3
1750740,2010-01-05T01:23:49.855Z,800,3
1760747,2010-01-05T01:23:59.862Z,800,3
1770750,2010-01-05T01:24:09.865Z,800,3
1780760,2010-01-05T01:24:19.875Z,800,3
1790759,2010-01-05T01:24:29.874Z,800,3
1800764,2010-01-05T01:24:39.879Z,800,3
1810767,2010-01-05T01:24:49.882Z,800,3
1820772,2010-01-05T01:24:59.887Z,800,3
1830777,2010-01-05T01:25:09.892Z,800,3
1840783,2010-01-05T01:25:19.898Z,700,2
1850783,2010-01-05T01:25:29.898Z,700,2
1860790,2010-01-05T01:25:39.905Z,700,2
1870792,2010-01-05T01:25:49.907Z,700,2
1880797,2010-01-05T01:25:59.912Z,700,2
1890802,2010-01-05T01:26:09.917Z,700,2
1900807,2010-01-05T01:26:19.922Z,700,2
1910811,2010-01-05T01:26:29.926Z,700,2
1920818,2010-01-05T01:26:39.933Z,700,2
1930822,2010-01-05T01:26:49.937Z,700,2
1940828,2010-01-05T01:26:59.943Z,700,2
1950829,2010-01-05T01:27:09.944Z,700,2
1960835,2010-01-05T01:27:19.950Z,700,2
1970836,2010-01-05T01:27:29.951Z,700,2
1980840,2010-01-05T01:27:39.955Z,700,2
1990846,2010-01-05T01:27:49.961Z,700,2
2000849,2010-01-05T01:27:59.964Z,700,2
2010856,2010-01-05T01:28:09.971Z,700,2
2020860,2010-01-05T01:28:19.975Z,700,2
2030863,2010-01-05T01:28:29.978Z,700,2
2040868,2010-01-05T01:28:39.983Z,700,2
2050873,2010-01-05T01:28:49.988Z,700,2
2060877,2010-01-05T01:28:59.992Z,700,2
2070880,2010-01-05T01:29:09.995Z,700,2
2080885,2010-01-05T01:29:20.000Z,700,2
2090890,2010-01-05T01:29:30.005Z,700,2
2100896,2010-01-05T01:29:40.011Z,700,2
2110900,2010-01-05T01:29:50.015Z,700,2
2120924,2010-01-05T01:30:00.039Z,700,2
2130929,2010-01-05T01:30:10.044Z,700,2
2140932,2010-01-05T01:30:20.047Z,700,2
2150937,2010-01-05T01:30:30.052Z,700,2
2160942,2010-01-05T01:30:40.057Z,700,2
2170944,2010-01-05T01:30:50.059Z,700,2
2180949,2010-01-05T01:31:00.064Z,700,2
2190953,2010-01-05T01:31:10.068Z,700,0
2200964,2010-01-05T01:31:20.079Z,700,0
2210962,2010-01-05T01:31:30.077Z,700,0
2220967,2010-01-05T01:31:40.082Z,700,0
2230979,2010-01-05T01:31:50.094Z,700,0
2240978,2010-01-05T01:32:00.093Z,700,0
2250979,2010-01-05T01:32:10.094Z,700,0
2260984,2010-01-05T01:32:20.099Z,700,0
2270988,2010-01-05T01:32:30.103Z,700,0
2280994,2010-01-05T01:32:40.109Z,700,0
2290997,2010-01-05T01:32:50.112Z,700,0
2301001,2010-01-05T01:33:00.116Z,700,0
2311006,2010-01-05T01:33:10.121Z,700,0
2321010,2010-01-05T01:33:20.125Z,700,0
2331016,2010-01-05T01:33:30.131Z,700,0
2341020,2010-01-05T01:33:40.135Z,700,0
2351024,2010-01-05T01:33:50.139Z,700,0
2361031,2010-01-05T01:34:00.146Z,700,0
2371031,2010-01-05T01:34:10.146Z,700,0
2381038,2010-01-05T01:34:20.153Z,700,0
2391041,2010-01-05T01:34:30.156Z,700,0
2401045,2010-01-05T01:34:40.160Z,700,0
2411052,2010-01-05T01:34:50.167Z,700,0
2421059,2010-01-05T01:35:00.174Z,700,0
2431060,2010-01-05T01:35:10.175Z,700,0
2441064,2010-01-05T01:35:20.179Z,700,0
2451069,2010-01-05T01:35:30.184Z,700,0
2461072,2010-01-05T01:35:40.187Z,700,0
2471076,2010-01-05T01:35:50.191Z,700,0
2481080,2010-01-05T01:36:00.195Z,700,0
2491088,2010-01-05T01:36:10.203Z,700,0
2501092,2010-01-05T01:36:20.207Z,700,0
2511094,2010-01-05T01:36:30.209Z,700,0
2521098,2010-01-05T01:36:40.213Z,700,0
2531102,2010-01-05T01:36:50.217Z,700,0
2541107,2010-01-05T01:37:00.222Z,700,0
2551114,2010-01-05T01:37:10.229Z,700,0
2561118,2010-01-05T01:37:20.233Z,700,0
2571119,2010-01-05T01:37:30.234Z,700,0
2581124,2010-01-05T01:37:40.239Z,700,0
2591138,2010-01-05T01:37:50.253Z,700,0
2601147,2010-01-05T01:38:00.262Z,700,0
2611149,2010-01-05T01:38:10.264Z,700,0
2621154,2010-01-05T01:38:20.269Z,700,0
2631155,2010-01-05T01:38:30.270Z,700,0
2641163,2010-01-05T01:38:40.278Z,700,0
2651166,2010-01-05T01:38:50.281Z,700,0
2661170,2010-01-05T01:39:00.285Z,700,0
2671177,2010-01-05T01:39:10.292Z,700,0
2681183,2010-01-05T01:39:20.298Z,700,0
2691184,2010-01-05T01:39:30.299Z,700,0
2701190,2010-01-05T01:39:40.305Z,700,0
2711192,2010-01-05T01:39:50.307Z,700,0
2721199,2010-01-05T01:40:00.314Z,700,0
2731204,2010-01-05T01:40:10.319Z,700,0
2741207,2010-01-05T01:40:20.322Z,700,0
2751211,2010-01-05T01:40:30.326Z,700,0
2761216,2010-01-05T01:40:40.331Z,700,0
2771223,2010-01-05T01:40:50.338Z,700,0
2781225,2010-01-05T01:41:00.340Z,700,0
2791227,2010-01-05T01:41:10.342Z,700,0
2801234,2010-01-05T01:41:20.349Z,700,0
2811237,2010-01-05T01:41:30.352Z,700,0
2821245,2010-01-05T01:41:40.360Z,700,0
2831246,2010-01-05T01:41:50.361Z,700,0
2841249,2010-01-05T01:42:00.364Z,700,0
2851270,2010-01-05T01:42:10.385Z,700,0
2861272,2010-01-05T01:42:20.387Z,700,0
2871276,2010-01-05T01:42:30.391Z,700,0
2881275,2010-01-05T01:42:40.390Z,700,0
2891284,2010-01-05T01:42:50.399Z,700,0
2901284,2010-01-05T01:43:00.399Z,700,0
2911290,2010-01-05T01:43:10.405Z,700,0
2921295,2010-01-05T01:43:20.410Z,700,0
2931300,2010-01-05T01:43:30.415Z,700,0
2941302,2010-01-05T01:43:40.417Z,700,0
2951311,2010-01-05T01:43:50.426Z,700,0
2961320,2010-01-05T01:44:00.435Z,700,0
2971330,2010-01-05T01:44:10.445Z,700,0
2981331,2010-01-05T01:44:20.446Z,700,0
2991336,2010-01-05T01:44:30.451Z,700,0
3001338,2010-01-05T01:44:40.453Z,700,0
3011346,2010-01-05T01:44:50.461Z,700,0
3021348,2010-01-05T01:45:00.463Z,700,0
3031351,2010-01-05T01:45:10.466Z,700,0
3041356,2010-01-05T01:45:20.471Z,700,0
3051366,2010-01-05T01:45:30.481Z,700,0
3061370,2010-01-05T01:45:40.485Z,700,0
3071370,2010-01-05T01:45:50.485Z,700,0
3081375,2010-01-05T01:46:00.490Z,700,0
3091379,2010-01-05T01:46:10.494Z,700,0
3101382,2010-01-05T01:46:20.497Z,700,0
3111396,2010-01-05T01:46:30.511Z,700,0
3121390,2010-01-05T01:46:40.505Z,700,0
3131396,2010-01-05T01:46:50.511Z,700,0
3141402,2010-01-05T01:47:00.517Z,700,0
3151405,2010-01-05T01:47:10.520Z,700,0
3161410,2010-01-05T01:47:20.525Z,700,0
3171417,2010-01-05T01:47:30.532Z,700,0
3181417,2010-01-05T01:47:40.532Z,700,0
3191422,2010-01-05T01:47:50.537Z,700,0
3201428,2010-01-05T01:48:00.543Z,600,2
3211432,2010-01-05T01:48:10.547Z,600,2
3221435,2010-01-05T01:48:20.550Z,600,2
3231439,2010-01-05T01:48:30.554Z,600,2
3241443,2010-01-05T01:48:40.558Z,600,2
3251449,2010-01-05T01:48:50.564Z,600,2
3261452,2010-01-05T01:49:00.567Z,600,2
3271457,2010-01-05T01:49:10.572Z,600,2
3281463,2010-01-05T01:49:20.578Z,600,2
3291468,2010-01-05T01:49:30.583Z,600,2
3301471,2010-01-05T01:49:40.586Z,600,2
3311474,2010-01-05T01:49:50.589Z,600,2
3321479,2010-01-05T01:50:00.594Z,600,2
3331484,2010-01-05T01:50:10.599Z,600,2
3341489,2010-01-05T01:50:20.604Z,600,2
3351494,2010-01-05T01:50:30.609Z,600,2
3361496,2010-01-05T01:50:40.611Z,600,2
3371501,2010-01-05T01:50:50.616Z,600,2
3381506,2010-01-05T01:51:00.621Z,600,2
3391509,2010-01-05T01:51:10.624Z,600,2
3401515,2010-01-05T01:51:20.630Z,600,2
3411519,2010-01-05T01:51:30.634Z,600,2
3421523,2010-01-05T01:51:40.638Z,600,2
3431526,2010-01-05T01:51:50.641Z,600,2
3441532,2010-01-05T01:52:00.647Z,600,2
3451535,2010-01-05T01:52:10.650Z,600,2
3461541,2010-01-05T01:52:20.656Z,600,2
3471545,2010-01-05T01:52:30.660Z,600,2
3481549,2010-01-05T01:52:40.664Z,600,2
3491556,2010-01-05T01:52:50.671Z,600,2
3501560,2010-01-05T01:53:00.675Z,600,2
3511564,2010-01-05T01:53:10.679Z,600,2
3521566,2010-01-05T01:53:20.681Z,600,2
3531574,2010-01-05T01:53:30.689Z,600,2
3541574,2010-01-05T01:53:40.689Z,600,2
3551583,2010-01-05T01:53:50.698Z,600,2
3561584,2010-01-05T01:54:00.699Z,600,2
3571588,2010-01-05T01:54:10.703Z,600,2
3581593,2010-01-05T01:54:20.708Z,600,2
3591597,2010-01-05T01:54:30.712Z,600,2
3601601,2010-01-05T01:54:40.716Z,600,2
3611608,2010-01-05T01:54:50.723Z,600,2
3621610,2010-01-05T01:55:00.725Z,600,2
3631615,2010-01-05T01:55:10.730Z,600,2
3641619,2010-01-05T01:55:20.734Z,600,2
3651626,2010-01-05T01:55:30.741Z,600,2
3661628,2010-01-05T01:55:40.743Z,600,2
3671631,2010-01-05T01:55:50.746Z,600,0
3681636,2010-01-05T01:56:00.751Z,600,0
3691641,2010-01-05T01:56:10.756Z,800,2
3701648,2010-01-05T01:56:20.763Z,800,2
3711652,2010-01-05T01:56:30.767Z,800,2
3721656,2010-01-05T01:56:40.771Z,800,2
3731660,2010-01-05T01:56:50.775Z,800,2
3741663,2010-01-05T01:57:00.778Z,800,2
3751668,2010-01-05T01:57:10.783Z,800,2
3761674,2010-01-05T01:57:20.789Z,800,2
3771676,2010-01-05T01:57:30.791Z,800,2
3781684,2010-01-05T01:57:40.799Z,800,2
3791690,2010-01-05T01:57:50.805Z,800,2
3801692,2010-01-05T01:58:00.807Z,800,2
3811697,2010-01-05T01:58:10.812Z,800,2
3821698,2010-01-05T01:58:20.813Z,800,2
3831706,2010-01-05T01:58:30.821Z,800,2
3841709,2010-01-05T01:58:40.824Z,800,2
3851711,2010-01-05T01:58:50.826Z,800,2
3861717,2010-01-05T01:59:00.832Z,800,2
3871720,2010-01-05T01:59:10.835Z,800,2
3881723,2010-01-05T01:59:20.838Z,800,2
3891729,2010-01-05T01:59:30.844Z,800,2
3901734,2010-01-05T01:59:40.849Z,800,2
3911738,2010-01-05T01:59:50.853Z,800,2
3921742,2010-01-05T02:00:00.857Z,800,2
3931747,2010-01-05T02:00:10.862Z,800,2
3941751,2010-01-05T02:00:20.866Z,800,2
3951758,2010-01-05T02:00:30.873Z,800,2
3961762,2010-01-05T02:00:40.877Z,800,2
3971765,2010-01-05T02:00:50.880Z,800,2
3981767,2010-01-05T02:01:00.882Z,800,2
3991776,2010-01-05T02:01:10.891Z,800,2
4001776,2010-01-05T02:01:20.891Z,800,2
4011789,2010-01-05T02:01:30.904Z,800,2
4021785,2010-01-05T02:01:40.900Z,800,2
4031790,2010-01-05T02:01:50.905Z,800,2
4041796,2010-01-05T02:02:00.911Z,800,2
4051801,2010-01-05T02:02:10.916Z,800,2
4061805,2010-01-05T02:02:20.920Z,800,2
4071809,2010-01-05T02:02:30.924Z,800,2
4081814,2010-01-05T02:02:40.929Z,800,2
4091816,2010-01-05T02:02:50.931Z,800,2
4101823,2010-01-05T02:03:00.938Z,800,2
4111825,2010-01-05T02:03:10.940Z,800,2
4121832,2010-01-05T02:03:20.947Z,800,2
4131843,2010-01-05T02:03:30.958Z,800,2
4141850,2010-01-05T02:03:40.965Z,800,2
4151852,2010-01-05T02:03:50.967Z,800,2
4161859,2010-01-05T02:04:00.974Z,800,2
4171864,2010-01-05T02:04:10.979Z,800,2
4181868,2010-01-05T02:04:20.983Z,800,2
4191871,2010-01-05T02:04:30.986Z,800,2
4201876,2010-01-05T02:04:40.991Z,800,2
4211879,2010-01-05T02:04:50.994Z,800,2
4221908,2010-01-05T02:05:01.023Z,800,2
4231911,2010-01-05T02:05:11.026Z,800,2
4241911,2010-01-05T02:05:21.026Z,800,2
4251917,2010-01-05T02:05:31.032Z,800,2
4261920,2010-01-05T02:05:41.035Z,800,2
4271927,2010-01-05T02:05:51.042Z,1050,2
4281940,2010-01-05T02:06:01.055Z,1050,2
4291954,2010-01-05T02:06:11.069Z,1050,2
4301968,2010-01-05T02:06:21.083Z,1050,2
4311975,2010-01-05T02:06:31.090Z,1050,2
4321977,2010-01-05T02:06:41.092Z,1050,2
4331984,2010-01-05T02:06:51.099Z,1050,2
4341988,2010-01-05T02:07:01.103Z,1050,2
4351992,2010-01-05T02:07:11.107Z,1050,2
4361994,2010-01-05T02:07:21.109Z,1050,2
4371999,2010-01-05T02:07:31.114Z,1050,2
4382004,2010-01-05T02:07:41.119Z,1050,2
4392010,2010-01-05T02:07:51.125Z,1050,2
4402014,2010-01-05T02:08:01.129Z,1050,2
4412017,2010-01-05T02:08:11.132Z,1050,2
4422022,2010-01-05T02:08:21.137Z,1050,2
4432027,2010-01-05T02:08:31.142Z,1050,2
4442033,2010-01-05T02:08:41.148Z,1050,2
4452034,2010-01-05T02:08:51.149Z,1050,2
4462040,2010-01-05T02:09:01.155Z,1050,2
4472044,2010-01-05T02:09:11.159Z,1050,2
4482049,2010-01-05T02:09:21.164Z,1050,2
4492053,2010-01-05T02:09:31.168Z,1050,2
4502056,2010-01-05T02:09:41.171Z,1050,2
4512063,2010-01-05T02:09:51.178Z,1050,2
4522066,2010-01-05T02:10:01.181Z,1050,2
4532069,2010-01-05T02:10:11.184Z,1050,2
4542075,2010-01-05T02:10:21.190Z,1050,2
4552080,2010-01-05T02:10:31.195Z,1050,2
4562082,2010-01-05T02:10:41.197Z,1050,2
4572087,2010-01-05T02:10:51.202Z,1050,2
4582091,2010-01-05T02:11:01.206Z,1050,2
4592095,2010-01-05T02:11:11.210Z,1050,2
4602111,2010-01-05T02:11:21.226Z,1050,2
4612115,2010-01-05T02:11:31.230Z,1050,2
4622121,2010-01-05T02:11:41.236Z,1050,2
4632124,2010-01-05T02:11:51.239Z,1050,2
4642128,2010-01-05T02:12:01.243Z,1050,2
4652133,2010-01-05T02:12:11.248Z,1050,2
4662138,2010-01-05T02:12:21.253Z,1050,2
4672142,2010-01-05T02:12:31.257Z,1050,2
4682144,2010-01-05T02:12:41.259Z,1050,2
4692151,2010-01-05T02:12:51.266Z,1050,2
4702160,2010-01-05T02:13:01.275Z,1050,2
4712158,2010-01-05T02:13:11.273Z,1050,2
4722162,2010-01-05T02:13:21.277Z,1050,2
4732171,2010-01-05T02:13:31.286Z,1050,2
4742172,2010-01-05T02:13:41.287Z,1050,2
4752178,2010-01-05T02:13:51.293Z,1050,2
4762180,2010-01-05T02:14:01.295Z,1050,2
4772186,2010-01-05T02:14:11.301Z,1050,2
4782191,2010-01-05T02:14:21.306Z,1050,2
4792196,2010-01-05T02:14:31.311Z,1050,2
4802198,2010-01-05T02:14:41.313Z,1050,2
4812201,2010-01-05T02:14:51.316Z,1050,2
4822208,2010-01-05T02:15:01.323Z,1050,2
4832211,2010-01-05T02:15:11.326Z,1050,2
4842216,2010-01-05T02:15:21.331Z,1050,2
4852220,2010-01-05T02:15:31.335Z,1050,2
4862224,2010-01-05T02:15:41.339Z,1050,2
4872230,2010-01-05T02:15:51.345Z,1050,2
4882234,2010-01-05T02:16:01.349Z,1050,2
4892239,2010-01-05T02:16:11.354Z,1050,2
4902243,2010-01-05T02:16:21.358Z,1050,2
4912245,2010-01-05T02:16:31.360Z,1050,2
4922250,2010-01-05T02:16:41.365Z,1050,2
4932254,2010-01-05T02:16:51.369Z,1050,2
4942258,2010-01-05T02:17:01.373Z,1050,2
4952265,2010-01-05T02:17:11.380Z,1050,2
4962267,2010-01-05T02:17:21.382Z,1050,2
4972274,2010-01-05T02:17:31.389Z,1050,2
4982278,2010-01-05T02:17:41.393Z,1050,2
4992281,2010-01-05T02:17:51.396Z,1050,2
5002288,2010-01-05T02:18:01.403Z,1050,2
5012291,2010-01-05T02:18:11.406Z,1050,2
5022295,2010-01-05T02:18:21.410Z,1050,2
5032302,2010-01-05T02:18:31.417Z,1050,2
5042304,2010-01-05T02:18:41.419Z,1050,2
5052307,2010-01-05T02:18:51.422Z,1050,2
5062312,2010-01-05T02:19:01.427Z,1050,2
5072316,2010-01-05T02:19:11.431Z,1050,2
5082321,2010-01-05T02:19:21.436Z,1050,2
5092326,2010-01-05T02:19:31.441Z,1050,2
5102331,2010-01-05T02:19:41.446Z,1050,2
5112336,2010-01-05T02:19:51.451Z,1050,2
5122340,2010-01-05T02:20:01.455Z,1050,2
5132341,2010-01-05T02:20:11.456Z,1050,2
5142348,2010-01-05T02:20:21.463Z,1050,2
5152352,2010-01-05T02:20:31.467Z,1050,2
5162355,2010-01-05T02:20:41.470Z,1050,2
5172360,2010-01-05T02:20:51.475Z,1050,2
5182364,2010-01-05T02:21:01.479Z,1050,2
5192368,2010-01-05T02:21:11.483Z,1050,2
5202374,2010-01-05T02:21:21.489Z,1050,2
5212379,2010-01-05T02:21:31.494Z,1050,2
5222382,2010-01-05T02:21:41.497Z,1050,2
5232387,2010-01-05T02:21:51.502Z,1050,2
5242398,2010-01-05T02:22:01.513Z,1050,2
5252398,2010-01-05T02:22:11.513Z,1050,2
5262400,2010-01-05T02:22:21.515Z,1050,2
5272404,2010-01-05T02:22:31.519Z,1050,3
5282410,2010-01-05T02:22:41.525Z,1050,3
5292414,2010-01-05T02:22:51.529Z,1050,3
5302419,2010-01-05T02:23:01.534Z,1050,3
5312422,2010-01-05T02:23:11.537Z,1050,3
5322428,2010-01-05T02:23:21.543Z,1050,3
5332433,2010-01-05T02:23:31.548Z,1050,3
5342434,2010-01-05T02:23:41.549Z,1050,3
5352439,2010-01-05T02:23:51.554Z,1050,3
5362450,2010-01-05T02:24:01.565Z,1050,3
5372447,2010-01-05T02:24:11.562Z,1050,3
5382452,2010-01-05T02:24:21.567Z,1050,3
5392456,2010-01-05T02:24:31.571Z,1050,3
5402460,2010-01-05T02:24:41.575Z,1050,3
5412465,2010-01-05T02:24:51.580Z,1050,3
5422471,2010-01-05T02:25:01.586Z,1050,3
5432476,2010-01-05T02:25:11.591Z,1050,3
5442479,2010-01-05T02:25:21.594Z,1050,3
5452483,2010-01-05T02:25:31.598Z,1100,2
5462487,2010-01-05T02:25:41.602Z,1100,2
5472493,2010-01-05T02:25:51.608Z,1100,2
5482497,2010-01-05T02:26:01.612Z,1100,2
5492501,2010-01-05T02:26:11.616Z,1100,2
5502504,2010-01-05T02:26:21.619Z,1100,2
5512510,2010-01-05T02:26:31.625Z,1100,2
5522516,2010-01-05T02:26:41.631Z,1100,2
5532520,2010-01-05T02:26:51.635Z,1100,2
5542522,2010-01-05T02:27:01.637Z,1100,2
5552525,2010-01-05T02:27:11.640Z,1100,2
5562535,2010-01-05T02:27:21.650Z,1100,2
5572535,2010-01-05T02:27:31.650Z,1100,2
5582539,2010-01-05T02:27:41.654Z,1100,2
5592544,2010-01-05T02:27:51.659Z,1100,2
5602550,2010-01-05T02:28:01.665Z,1100,2
5612553,2010-01-05T02:28:11.668Z,1100,2
5622560,2010-01-05T02:28:21.675Z,1100,2
5632561,2010-01-05T02:28:31.676Z,1100,2
5642568,2010-01-05T02:28:41.683Z,1100,2
5652572,2010-01-05T02:28:51.687Z,1100,2
5662577,2010-01-05T02:29:01.692Z,1100,2
5672581,2010-01-05T02:29:11.696Z,1100,2
5682592,2010-01-05T02:29:21.707Z,1100,2
5692587,2010-01-05T02:29:31.702Z,1100,2
5702593,2010-01-05T02:29:41.708Z,1100,2
5712596,2010-01-05T02:29:51.711Z,1100,2
5722600,2010-01-05T02:30:01.715Z,1100,3
5732608,2010-01-05T02:30:11.723Z,1100,3
5742610,2010-01-05T02:30:21.725Z,1100,3
5752615,2010-01-05T02:30:31.730Z,1100,3
5762619,2010-01-05T02:30:41.734Z,1100,3
5772623,2010-01-05T02:30:51.738Z,1100,3
5782628,2010-01-05T02:31:01.743Z,1100,3
5792633,2010-01-05T02:31:11.748Z,1100,3
5802637,2010-01-05T02:31:21.752Z,1100,3
5812642,2010-01-05T02:31:31.757Z,1100,3
5822646,2010-01-05T02:31:41.761Z,1100,3
5832652,2010-01-05T02:31:51.767Z,1100,3
5842653,2010-01-05T02:32:01.768Z,1100,3
5852660,2010-01-05T02:32:11.775Z,1100,3
5862664,2010-01-05T02:32:21.779Z,1100,3
5872675,2010-01-05T02:32:31.790Z,1100,3
5882673,2010-01-05T02:32:41.788Z,1100,3
5892675,2010-01-05T02:32:51.790Z,1100,3
5902683,2010-01-05T02:33:01.798Z,1200,2
5912686,2010-01-05T02:33:11.801Z,1200,2
5922689,2010-01-05T02:33:21.804Z,1200,2
5932707,2010-01-05T02:33:31.822Z,1200,2
5942708,2010-01-05T02:33:41.823Z,1200,2
5952712,2010-01-05T02:33:51.827Z,1200,2
5962717,2010-01-05T02:34:01.832Z,1200,2
5972720,2010-01-05T02:34:11.835Z,1200,2
5982736,2010-01-05T02:34:21.851Z,1200,2
5992740,2010-01-05T02:34:31.855Z,1200,2
6002747,2010-01-05T02:34:41.862Z,1200,2
6012748,2010-01-05T02:34:51.863Z,1200,2
6022755,2010-01-05T02:35:01.870Z,1200,2
6032765,2010-01-05T02:35:11.880Z,1200,2
6042762,2010-01-05T02:35:21.877Z,1200,2
6052766,2010-01-05T02:35:31.881Z,1200,2
6062769,2010-01-05T02:35:41.884Z,1200,2
6072775,2010-01-05T02:35:51.890Z,1200,2
6082778,2010-01-05T02:36:01.893Z,1200,2
6092783,2010-01-05T02:36:11.898Z,1200,2
6102789,2010-01-05T02:36:21.904Z,1200,2
6112792,2010-01-05T02:36:31.907Z,1200,2
6122796,2010-01-05T02:36:41.911Z,1200,2
6132801,2010-01-05T02:36:51.916Z,1200,2
6142806,2010-01-05T02:37:01.921Z,1200,2
6152810,2010-01-05T02:37:11.925Z,1200,2
6162814,2010-01-05T02:37:21.929Z,1200,2
6172819,2010-01-05T02:37:31.934Z,1200,2
6182822,2010-01-05T02:37:41.937Z,1200,2
6192828,2010-01-05T02:37:51.943Z,1200,2
6202832,2010-01-05T02:38:01.947Z,1200,2
6212837,2010-01-05T02:38:11.952Z,1200,2
6222840,2010-01-05T02:38:21.955Z,1200,2
6232845,2010-01-05T02:38:31.960Z,1200,2
6242849,2010-01-05T02:38:41.964Z,1200,2
6252854,2010-01-05T02:38:51.969Z,1200,2
6262859,2010-01-05T02:39:01.974Z,1200,2
6272862,2010-01-05T02:39:11.977Z,1200,2
6282866,2010-01-05T02:39:21.981Z,1200,2
6292871,2010-01-05T02:39:31.986Z,1200,2
6302876,2010-01-05T02:39:41.991Z,1200,2
6312879,2010-01-05T02:39:51.994Z,1200,2
6322885,2010-01-05T02:40:02.000Z,1200,2
6332888,2010-01-05T02:40:12.003Z,1200,2
6342893,2010-01-05T02:40:22.008Z,1200,2
6352898,2010-01-05T02:40:32.013Z,1350,2
6362903,2010-01-05T02:40:42.018Z,1350,2
6372907,2010-01-05T02:40:52.022Z,1350,2
6382911,2010-01-05T02:41:02.026Z,1350,2
6392916,2010-01-05T02:41:12.031Z,1350,2
6402920,2010-01-05T02:41:22.035Z,1350,2
6412924,2010-01-05T02:41:32.039Z,1350,2
6422929,2010-01-05T02:41:42.044Z,1350,2
6432932,2010-01-05T02:41:52.047Z,1350,2
6442941,2010-01-05T02:42:02.056Z,1350,2
6452941,2010-01-05T02:42:12.056Z,1350,2
6462949,2010-01-05T02:42:22.064Z,1350,2
6472955,2010-01-05T02:42:32.070Z,1350,2
6482953,2010-01-05T02:42:42.068Z,1350,2
6492960,2010-01-05T02:42:52.075Z,1350,2
6502964,2010-01-05T02:43:02.079Z,1350,2
6512970,2010-01-05T02:43:12.085Z,1350,2
6522971,2010-01-05T02:43:22.086Z,1350,2
6532978,2010-01-05T02:43:32.093Z,1350,2
6542981,2010-01-05T02:43:42.096Z,1350,2
6552985,2010-01-05T02:43:52.100Z,1350,2
6562991,2010-01-05T02:44:02.106Z,1350,2
6572995,2010-01-05T02:44:12.110Z,1350,2
6583001,2010-01-05T02:44:22.116Z,1350,2
6593003,2010-01-05T02:44:32.118Z,1350,2
6603011,2010-01-05T02:44:42.126Z,1350,2
6613011,2010-01-05T02:44:52.126Z,1350,2
6623016,2010-01-05T02:45:02.131Z,1350,2
6633023,2010-01-05T02:45:12.138Z,1350,2
6643027,2010-01-05T02:45:22.142Z,1350,2
6653030,2010-01-05T02:45:32.145Z,1350,2
6663033,2010-01-05T02:45:42.148Z,1350,2
6673040,2010-01-05T02:45:52.155Z,1350,2
6683044,2010-01-05T02:46:02.159Z,1350,2
6693057,2010-01-05T02:46:12.172Z,1350,2
6703076,2010-01-05T02:46:22.191Z,1350,2
6713076,2010-01-05T02:46:32.191Z,1350,2
6723081,2010-01-05T02:46:42.196Z,1350,2
6733085,2010-01-05T02:46:52.200Z,1350,2
6743089,2010-01-05T02:47:02.204Z,1350,2
6753092,2010-01-05T02:47:12.207Z,1350,2
6763099,2010-01-05T02:47:22.214Z,1350,2
6773101,2010-01-05T02:47:32.216Z,1350,2
6783108,2010-01-05T02:47:42.223Z,1350,2
6793111,2010-01-05T02:47:52.226Z,1350,2
6803116,2010-01-05T02:48:02.231Z,1350,2
6813122,2010-01-05T02:48:12.237Z,1350,2
